2.800,2.200,1.000000,-1.0904,0.2442,1219.1292,-272.5411
2.600,2.200,1.000000,-1.1412,0.2406,1335.8101,-281.0392
2.400,2.200,1.000000,-1.2034,0.2369,1485.1474,-291.7071
2.200,2.200,1.000000,-1.2825,0.2263,1686.3347,-296.8002
2.000,2.200,1.000000,-1.3920,0.2072,1986.3110,-294.8108
2.000,3.800,1.000000,-1.7971,0.4807,3307.4033,-884.5949
2.200,3.800,1.000000,-1.7735,0.4754,3221.4222,-863.5628
2.400,3.800,1.000000,-1.7481,0.4701,3129.8792,-841.6573
2.600,3.800,1.000000,-1.7215,0.4630,3035.5932,-816.4908
2.800,3.800,1.000000,-1.6975,0.4555,2951.7279,-792.0676
3.000,3.800,1.000000,-1.6715,0.4492,2861.8862,-769.0923
3.200,3.800,1.000000,-1.6488,0.4415,2785.0820,-745.8320
3.400,3.800,1.000000,-1.6193,0.4343,2686.3189,-720.5609
3.600,3.800,1.000000,-1.5962,0.4274,2610.5246,-698.9503
3.800,3.800,1.000000,-1.5677,0.4191,2518.4883,-673.3016
4.000,3.800,1.000000,-1.5463,0.4121,2450.6586,-653.1834
2.000,3.600,1.000000,-1.6982,0.4460,2953.4209,-775.5843
2.200,3.600,1.000000,-1.6716,0.4447,2861.8710,-761.2037
2.400,3.600,1.000000,-1.6463,0.4384,2776.2134,-739.1440
2.600,3.600,1.000000,-1.6183,0.4337,2682.4326,-718.8246
2.800,3.600,1.000000,-1.5915,0.4296,2594.5372,-700.3083
3.000,3.600,1.000000,-1.5630,0.4220,2502.8564,-675.7284
3.200,3.600,1.000000,-1.5386,0.4172,2425.3387,-657.7037
3.400,3.600,1.000000,-1.5164,0.4102,2356.1888,-637.3346
3.600,3.600,1.000000,-1.4945,0.4034,2288.7698,-617.7919
3.800,3.600,1.000000,-1.4674,0.3990,2206.6523,-599.9249
4.000,3.600,1.000000,-1.4431,0.3909,2134.3583,-578.2611
2.000,3.400,1.000000,-1.6147,0.4076,2670.3922,-673.7997
2.200,3.400,1.000000,-1.5857,0.4086,2575.4570,-663.5319
2.400,3.400,1.000000,-1.5505,0.4099,2462.5612,-650.8313
2.600,3.400,1.000000,-1.5225,0.4080,2374.6886,-636.1968
2.800,3.400,1.000000,-1.4959,0.4016,2292.5896,-615.2613
3.000,3.400,1.000000,-1.4693,0.3971,2211.7915,-597.6719
3.200,3.400,1.000000,-1.4402,0.3916,2125.3072,-577.8365
3.400,3.400,1.000000,-1.4123,0.3861,2044.1436,-558.7040
3.600,3.400,1.000000,-1.3888,0.3800,1976.6802,-540.7523
3.800,3.400,1.000000,-1.3667,0.3748,1914.5376,-525.0082
4.000,3.400,1.000000,-1.3376,0.3695,1834.1553,-506.6016
2.000,3.200,1.000000,-1.5397,0.3770,2428.1508,-594.2386
2.200,3.200,1.000000,-1.5004,0.3783,2305.9789,-581.1258
2.400,3.200,1.000000,-1.4688,0.3781,2210.0880,-568.6685
2.600,3.200,1.000000,-1.4368,0.3787,2115.1680,-557.1838
2.800,3.200,1.000000,-1.4008,0.3764,2010.5802,-539.9815
3.000,3.200,1.000000,-1.3763,0.3720,1941.1115,-524.4856
3.200,3.200,1.000000,-1.3499,0.3673,1867.4605,-508.0332
3.400,3.200,1.000000,-1.3209,0.3630,1788.2598,-491.2633
3.600,3.200,1.000000,-1.2958,0.3569,1721.2043,-473.8598
3.800,3.200,1.000000,-1.2725,0.3501,1659.7322,-456.4761
4.000,3.200,1.000000,-1.2441,0.3468,1586.7697,-442.2630
2.900,2.200,1.000000,-1.0671,0.2451,1168.2004,-267.7502
2.900,2.400,1.000000,-1.1125,0.2716,1269.0277,-309.3308
2.900,2.600,1.000000,-1.1658,0.2949,1393.1340,-352.1724
2.900,2.800,1.000000,-1.2350,0.3210,1563.3588,-406.0496
2.900,3.000,1.000000,-1.3088,0.3460,1755.3630,-463.8215
2.900,3.200,1.000000,-1.3864,0.3731,1969.4867,-529.8919
2.900,3.400,1.000000,-1.4821,0.3993,2250.4516,-606.2653
2.900,3.600,1.000000,-1.5801,0.4260,2557.7212,-689.5978
2.900,3.800,1.000000,-1.6871,0.4533,2915.7984,-783.3255
2.700,2.200,1.000000,-1.1093,0.2456,1261.9566,-278.8598
2.700,2.400,1.000000,-1.1653,0.2681,1392.1325,-319.8942
2.700,2.600,1.000000,-1.2134,0.2952,1508.9971,-366.7086
2.700,2.800,1.000000,-1.2709,0.3230,1655.3111,-420.3269
2.700,3.000,1.000000,-1.3483,0.3480,1862.6909,-480.5369
2.700,3.200,1.000000,-1.4218,0.3767,2071.1937,-548.5946
2.700,3.400,1.000000,-1.5098,0.4033,2335.0822,-623.6775
2.700,3.600,1.000000,-1.6073,0.4323,2646.1169,-711.5924
2.700,3.800,1.000000,-1.7080,0.4594,2988.1874,-803.8709
2.500,2.200,1.000000,-1.1701,0.2392,1404.2752,-286.4390
2.500,2.400,1.000000,-1.2120,0.2660,1505.7992,-329.9922
2.500,2.600,1.000000,-1.2662,0.2912,1643.5251,-377.4648
2.500,2.800,1.000000,-1.3117,0.3229,1762.9810,-433.6239
2.500,3.000,1.000000,-1.3837,0.3500,1961.6792,-495.8230
2.500,3.200,1.000000,-1.4513,0.3768,2157.7427,-559.9912
2.500,3.400,1.000000,-1.5384,0.4092,2424.3630,-644.7222
2.500,3.600,1.000000,-1.6289,0.4371,2717.7715,-729.2547
2.500,3.800,1.000000,-1.7333,0.4645,3077.1399,-824.7023
2.300,2.200,1.000000,-1.2452,0.2318,1589.6201,-295.3943
2.300,2.400,1.000000,-1.2741,0.2611,1664.5506,-340.3314
2.300,2.600,1.000000,-1.3151,0.2857,1772.7273,-384.5314
2.300,2.800,1.000000,-1.3576,0.3193,1888.5587,-443.7068
2.300,3.000,1.000000,-1.4171,0.3473,2057.6884,-503.9606
2.300,3.200,1.000000,-1.4848,0.3792,2258.4128,-576.5459
2.300,3.400,1.000000,-1.5660,0.4103,2511.8934,-658.0187
2.300,3.600,1.000000,-1.6586,0.4425,2817.4430,-751.5958
2.300,3.800,1.000000,-1.7618,0.4732,3179.3034,-853.8507
2.100,2.200,1.000000,-1.3390,0.2169,1838.3042,-296.9594
2.100,2.400,1.000000,-1.3405,0.2510,1841.6251,-344.2607
2.100,2.600,1.000000,-1.3728,0.2794,1931.1322,-392.4963
2.100,2.800,1.000000,-1.4097,0.3101,2036.0701,-447.4301
2.100,3.000,1.000000,-1.4556,0.3439,2170.7811,-512.5652
2.100,3.200,1.000000,-1.5200,0.3777,2366.7191,-587.7813
2.100,3.400,1.000000,-1.5999,0.4104,2621.6818,-672.4426
2.100,3.600,1.000000,-1.6852,0.4443,2908.8813,-766.8404
2.100,3.800,1.000000,-1.7840,0.4767,3259.4560,-870.9705
3.900,2.200,1.000000,-0.8856,0.2389,805.1818,-216.9201
3.900,2.400,1.000000,-0.9466,0.2596,919.7685,-251.9459
3.900,2.600,1.000000,-1.0187,0.2820,1064.6312,-294.5105
3.900,2.800,1.000000,-1.0852,0.3060,1207.6191,-340.3553
3.900,3.000,1.000000,-1.1673,0.3272,1397.0979,-391.4234
3.900,3.200,1.000000,-1.2510,0.3485,1604.2315,-446.8038
3.900,3.400,1.000000,-1.3503,0.3695,1869.2027,-511.3889
3.900,3.600,1.000000,-1.4491,0.3939,2152.1369,-585.0445
3.900,3.800,1.000000,-1.5626,0.4167,2502.1784,-667.2314
3.700,2.200,1.000000,-0.9158,0.2413,860.8547,-226.4453
3.700,2.400,1.000000,-0.9760,0.2624,977.6538,-262.4285
3.700,2.600,1.000000,-1.0442,0.2855,1118.2091,-305.4911
3.700,2.800,1.000000,-1.1182,0.3095,1282.1407,-354.6022
3.700,3.000,1.000000,-1.1997,0.3321,1475.5036,-408.3109
3.700,3.200,1.000000,-1.2853,0.3560,1693.2512,-468.8538
3.700,3.400,1.000000,-1.3758,0.3772,1939.9455,-531.8470
3.700,3.600,1.000000,-1.4761,0.4000,2232.6917,-605.0740
3.700,3.800,1.000000,-1.5882,0.4233,2584.4916,-688.8415
3.500,2.200,1.000000,-0.9491,0.2430,924.1627,-236.2449
3.500,2.400,1.000000,-1.0011,0.2639,1028.1678,-270.6442
3.500,2.600,1.000000,-1.0696,0.2918,1172.9838,-319.8046
3.500,2.800,1.000000,-1.1403,0.3136,1333.4447,-366.4132
3.500,3.000,1.000000,-1.2179,0.3345,1520.5560,-417.4784
3.500,3.200,1.000000,-1.3070,0.3598,1750.8919,-481.8364
3.500,3.400,1.000000,-1.4017,0.3822,2013.3398,-548.9212
3.500,3.600,1.000000,-1.5024,0.4082,2312.8382,-628.3978
3.500,3.800,1.000000,-1.6102,0.4305,2656.5022,-710.3464
3.300,2.200,1.000000,-0.9820,0.2458,989.5735,-247.2325
3.300,2.400,1.000000,-1.0383,0.2685,1105.7744,-285.6492
3.300,2.600,1.000000,-1.1006,0.2926,1242.0273,-329.8363
3.300,2.800,1.000000,-1.1705,0.3159,1404.5128,-378.8604
3.300,3.000,1.000000,-1.2487,0.3397,1598.5296,-434.5855
3.300,3.200,1.000000,-1.3336,0.3635,1822.6751,-496.6088
3.300,3.400,1.000000,-1.4257,0.3902,2082.7643,-569.9432
3.300,3.600,1.000000,-1.5266,0.4140,2387.9573,-647.6378
3.300,3.800,1.000000,-1.6310,0.4374,2725.3284,-730.9407
3.100,2.200,1.000000,-1.0182,0.2463,1063.7788,-256.7854
3.100,2.400,1.000000,-1.0750,0.2700,1185.2885,-297.1917
3.100,2.600,1.000000,-1.1334,0.2935,1316.8583,-340.7367
3.100,2.800,1.000000,-1.2068,0.3194,1493.1954,-394.8860
3.100,3.000,1.000000,-1.2758,0.3435,1668.4191,-448.9808
3.100,3.200,1.000000,-1.3639,0.3683,1906.1922,-514.5499
3.100,3.400,1.000000,-1.4545,0.3947,2167.6302,-588.2046
3.100,3.600,1.000000,-1.5512,0.4204,2465.1498,-668.0173
3.100,3.800,1.000000,-1.6591,0.4472,2819.7630,-760.1592
1.800,2.000,1.000000,-1.6571,0.1212,2814.9239,-204.8834
1.600,2.000,1.000000,-1.7949,0.0846,3300.0934,-155.1306
1.400,2.000,1.000000,-1.8717,0.0578,3587.8111,-110.4988
1.200,2.000,1.000000,-1.9245,0.0360,3792.9015,-70.7596
1.000,2.000,1.000000,-1.9609,0.0192,3937.7298,-38.5066
1.800,1.800,1.000000,-1.7199,0.0911,3030.9145,-159.9899
1.600,1.800,1.000000,-1.8210,0.0654,3396.5346,-121.6493
1.400,1.800,1.000000,-1.8910,0.0441,3662.1785,-85.1524
1.200,1.800,1.000000,-1.9387,0.0265,3848.9112,-52.4644
1.000,1.800,1.000000,-1.9706,0.0131,3976.5336,-26.3570
1.800,1.600,1.000000,-1.7381,0.0747,3095.7688,-132.5145
1.600,1.600,1.000000,-1.8468,0.0506,3493.6331,-95.4305
1.400,1.600,1.000000,-1.9096,0.0331,3734.7545,-64.5902
1.200,1.600,1.000000,-1.9514,0.0192,3899.6542,-38.1380
1.000,1.600,0.834692,-1.9777,0.0091,4005.0806,-18.3325
1.800,1.400,1.000000,-1.7679,0.0585,3202.5419,-105.6211
1.600,1.400,1.000000,-1.8615,0.0400,3549.3995,-75.9592
1.400,1.400,1.000000,-1.9226,0.0252,3785.7420,-49.4158
1.200,1.400,1.000000,-1.9606,0.0139,3936.3099,-27.9213
1.000,1.400,0.568341,-1.9826,0.0065,4025.2367,-13.0759
1.800,1.200,1.000000,-1.7943,0.0452,3298.7807,-82.7663
1.600,1.200,1.000000,-1.8830,0.0299,3631.7037,-57.5984
1.400,1.200,1.000000,-1.9346,0.0190,3832.9272,-37.5257
1.200,1.200,0.999561,-1.9680,0.0102,3966.3034,-20.4397
1.000,1.200,0.386737,-1.9863,0.0047,4040.0261,-9.4556
1.800,1.000,1.000000,-1.8106,0.0347,3358.7515,-64.2033
1.600,1.000,1.000000,-1.8945,0.0230,3675.8855,-44.5153
1.400,1.000,1.000000,-1.9447,0.0139,3872.9341,-27.5430
1.200,1.000,0.756555,-1.9736,0.0074,3988.6720,-14.9872
1.000,1.000,0.263416,-1.9889,0.0034,4050.6141,-6.8774
1.800,0.800,1.000000,-1.8258,0.0260,3415.1050,-48.5147
1.600,0.800,1.000000,-1.9042,0.0170,3713.6880,-32.9511
1.400,0.800,1.000000,-1.9517,0.0102,3901.0276,-20.2650
1.200,0.800,0.569690,-1.9776,0.0054,4005.1755,-10.9216
1.000,0.800,0.183612,-1.9905,0.0026,4057.2618,-5.1667
1.800,0.600,1.000000,-1.8387,0.0185,3463.5339,-34.6413
1.600,0.600,1.000000,-1.9132,0.0121,3748.9266,-23.6734
1.400,0.600,1.000000,-1.9568,0.0072,3921.1415,-14.3401
1.200,0.600,0.447296,-1.9802,0.0039,4015.4799,-7.8647
1.000,0.600,0.133344,-1.9916,0.0020,4061.7760,-4.0639
1.800,0.400,1.000000,-1.8441,0.0121,3484.0996,-22.7803
1.600,0.400,1.000000,-1.9173,0.0080,3764.8630,-15.7499
1.400,0.400,0.986291,-1.9595,0.0049,3931.9751,-9.8727
1.200,0.400,0.366229,-1.9821,0.0029,4022.9871,-5.7551
1.000,0.400,0.096423,-1.9924,0.0016,4064.8580,-3.2902
1.800,0.200,1.000000,-1.8514,0.0075,3511.3297,-14.1792
1.600,0.200,1.000000,-1.9203,0.0053,3776.5858,-10.4058
1.400,0.200,0.892310,-1.9620,0.0035,3942.0580,-7.0530
1.200,0.200,0.314429,-1.9834,0.0022,4028.4779,-4.4791
1.000,0.200,0.082318,-1.9924,0.0014,4064.8792,-2.8890
1.800,0.000,1.000000,-1.8514,0.0057,3511.4170,-10.7572
1.600,0.000,1.000000,-1.9218,0.0043,3782.5991,-8.3423
1.400,0.000,0.880328,-1.9618,0.0030,3941.3566,-6.0609
1.200,0.000,0.301544,-1.9834,0.0020,4028.5878,-4.0045
1.000,0.000,0.072797,-1.9928,0.0013,4066.5898,-2.6561
1.000,3.800,1.000000,-1.8909,0.4776,3661.4589,-924.7606
1.200,3.800,1.000000,-1.8769,0.4839,3607.5574,-929.9574
1.400,3.800,1.000000,-1.8588,0.4867,3538.1880,-926.4871
1.600,3.800,1.000000,-1.8400,0.4868,3467.1705,-917.1357
1.800,3.800,1.000000,-1.8179,0.4831,3384.4019,-899.4248
1.000,3.600,1.000000,-1.8232,0.4016,3403.9889,-749.5796
1.200,3.600,1.000000,-1.7992,0.4235,3315.0045,-780.1131
1.400,3.600,1.000000,-1.7752,0.4354,3227.3517,-791.3605
1.600,3.600,1.000000,-1.7468,0.4432,3124.9784,-792.7639
1.800,3.600,1.000000,-1.7260,0.4447,3051.1637,-786.0278
1.000,3.400,1.000000,-1.7906,0.3195,3283.2765,-585.6607
1.200,3.400,1.000000,-1.7467,0.3620,3124.4708,-647.2468
1.400,3.400,1.000000,-1.7095,0.3865,2992.9502,-676.4491
1.600,3.400,1.000000,-1.6779,0.3971,2883.3349,-682.2697
1.800,3.400,1.000000,-1.6451,0.4070,2771.8592,-685.6009
1.000,3.200,1.000000,-1.8410,0.1907,3470.7116,-359.0898
1.200,3.200,1.000000,-1.7276,0.2954,3056.6510,-522.3996
1.400,3.200,1.000000,-1.6670,0.3340,2846.2845,-569.7658
1.600,3.200,1.000000,-1.6248,0.3518,2703.9044,-585.0768
1.800,3.200,1.000000,-1.5785,0.3684,2552.1762,-595.3020
1.000,3.000,1.000000,-1.8670,0.1292,3569.3788,-246.7915
1.200,3.000,1.000000,-1.7964,0.1870,3305.0556,-343.3918
1.400,3.000,1.000000,-1.6915,0.2563,2930.9294,-443.4056
1.600,3.000,1.000000,-1.5937,0.3072,2601.5396,-500.9932
1.800,3.000,1.000000,-1.5293,0.3312,2395.7497,-518.4954
1.000,2.800,1.000000,-1.8938,0.0868,3672.6499,-168.0983
1.200,2.800,1.000000,-1.8300,0.1329,3429.9841,-248.6317
1.400,2.800,1.000000,-1.7415,0.1860,3106.9621,-331.0797
1.600,2.800,1.000000,-1.5847,0.2620,2572.5367,-424.5894
1.800,2.800,1.000000,-1.4867,0.2970,2264.4953,-451.8532
1.000,2.600,1.000000,-1.9147,0.0598,3754.3633,-117.1024
1.200,2.600,1.000000,-1.8599,0.0952,3542.4622,-180.9510
1.400,2.600,1.000000,-1.7855,0.1363,3265.4194,-248.6838
1.600,2.600,1.000000,-1.6636,0.1903,2835.9842,-323.3835
1.800,2.600,1.000000,-1.4895,0.2521,2273.1679,-384.0748
1.000,2.400,1.000000,-1.9345,0.0404,3832.6071,-79.8710
1.200,2.400,1.000000,-1.8859,0.0682,3642.5340,-131.5168
1.400,2.400,1.000000,-1.8199,0.1013,3392.3630,-188.4705
1.600,2.400,1.000000,-1.7172,0.1435,3021.0327,-251.6956
1.800,2.400,1.000000,-1.5028,0.2117,2314.9839,-325.1161
1.000,2.200,1.000000,-1.9493,0.0277,3891.0905,-55.2958
1.200,2.200,1.000000,-1.9056,0.0503,3718.6508,-97.9546
1.400,2.200,1.000000,-1.8472,0.0769,3494.6811,-145.1163
1.600,2.200,1.000000,-1.7619,0.1087,3180.1759,-195.6266
1.800,2.200,1.000000,-1.5559,0.1675,2482.0767,-266.0235
1.900,0.000,1.000000,-1.8059,0.0062,3341.3142,-11.4511
1.900,0.200,1.000000,-1.7984,0.0089,3313.7295,-16.2811
1.900,0.400,1.000000,-1.7974,0.0145,3310.2394,-26.5887
1.900,0.600,1.000000,-1.7847,0.0224,3264.0030,-40.8694
1.900,0.800,1.000000,-1.7746,0.0310,3226.8957,-56.1923
1.900,1.000,1.000000,-1.7495,0.0421,3136.6368,-75.1378
1.900,1.200,1.000000,-1.7339,0.0537,3081.0587,-94.9753
1.900,1.400,1.000000,-1.7101,0.0682,2996.9815,-119.1055
1.900,1.600,1.000000,-1.6690,0.0879,2855.5503,-149.6606
1.900,1.800,1.000000,-1.6375,0.1088,2748.3726,-181.8314
1.900,2.000,1.000000,-1.5594,0.1437,2495.2506,-228.3980
1.900,2.200,1.000000,-1.4815,0.1870,2250.0313,-282.9950
1.900,2.400,1.000000,-1.4548,0.2235,2168.9359,-332.4990
1.900,2.600,1.000000,-1.4456,0.2636,2141.4752,-389.8308
1.900,2.800,1.000000,-1.4721,0.2984,2220.1488,-449.5241
1.900,3.000,1.000000,-1.5032,0.3375,2314.6679,-519.2073
1.900,3.200,1.000000,-1.5595,0.3734,2491.0566,-596.1390
1.900,3.400,1.000000,-1.6285,0.4092,2716.3602,-682.3269
1.900,3.600,1.000000,-1.7111,0.4461,2998.5304,-781.5550
1.900,3.800,1.000000,-1.8093,0.4809,3352.3579,-891.0408
1.700,0.000,1.000000,-1.8908,0.0049,3661.8951,-9.4690
1.700,0.200,1.000000,-1.8906,0.0063,3661.1559,-12.1415
1.700,0.400,1.000000,-1.8857,0.0101,3642.2159,-19.3903
1.700,0.600,1.000000,-1.8790,0.0151,3616.5945,-28.9583
1.700,0.800,1.000000,-1.8714,0.0211,3587.2773,-40.3295
1.700,1.000,1.000000,-1.8567,0.0287,3531.1268,-54.3052
1.700,1.200,1.000000,-1.8405,0.0374,3469.8821,-70.3461
1.700,1.400,1.000000,-1.8228,0.0483,3403.6789,-89.9492
1.700,1.600,1.000000,-1.7985,0.0620,3313.7455,-113.8137
1.700,1.800,1.000000,-1.7756,0.0784,3229.9803,-142.1307
1.700,2.000,1.000000,-1.7424,0.0997,3110.5064,-177.3723
1.700,2.200,1.000000,-1.6905,0.1310,2928.6584,-226.1968
1.700,2.400,1.000000,-1.5792,0.1891,2557.7077,-304.4671
1.700,2.600,1.000000,-1.5478,0.2339,2455.3215,-369.9378
1.700,2.800,1.000000,-1.5361,0.2807,2417.5484,-441.1047
1.700,3.000,1.000000,-1.5586,0.3204,2488.2653,-511.1320
1.700,3.200,1.000000,-1.6029,0.3624,2631.4940,-594.6572
1.700,3.400,1.000000,-1.6592,0.4053,2819.3838,-688.5410
1.700,3.600,1.000000,-1.7363,0.4462,3087.4423,-793.3690
1.700,3.800,1.000000,-1.8297,0.4852,3428.3074,-909.0270
1.500,0.000,1.000000,-1.9448,0.0036,3873.6190,-7.2120
1.500,0.200,1.000000,-1.9440,0.0044,3870.2504,-8.6622
1.500,0.400,1.000000,-1.9416,0.0064,3860.6561,-12.7586
1.500,0.600,1.000000,-1.9372,0.0094,3843.3513,-18.6238
1.500,0.800,1.000000,-1.9309,0.0133,3818.5623,-26.2000
1.500,1.000,1.000000,-1.9222,0.0182,3783.9407,-35.6362
1.500,1.200,1.000000,-1.9113,0.0241,3741.2065,-47.0308
1.500,1.400,1.000000,-1.8966,0.0319,3684.2732,-61.8803
1.500,1.600,1.000000,-1.8798,0.0417,3619.1513,-80.1138
1.500,1.800,1.000000,-1.8599,0.0543,3543.1019,-103.1158
1.500,2.000,1.000000,-1.8346,0.0712,3447.4362,-133.4983
1.500,2.200,1.000000,-1.8059,0.0928,3340.4294,-171.1954
1.500,2.400,1.000000,-1.7745,0.1210,3225.6222,-219.4710
1.500,2.600,1.000000,-1.7192,0.1662,3028.1064,-291.7606
1.500,2.800,1.000000,-1.6556,0.2290,2809.2471,-387.1703
1.500,3.000,1.000000,-1.6237,0.2952,2700.6064,-490.4833
1.500,3.200,1.000000,-1.6496,0.3432,2786.9261,-579.3480
1.500,3.400,1.000000,-1.6941,0.3927,2939.1116,-681.1482
1.500,3.600,1.000000,-1.7607,0.4408,3174.6500,-794.7399
1.500,3.800,1.000000,-1.8491,0.4868,3501.5328,-921.7819
1.300,0.000,0.527032,-1.9748,0.0025,3993.5594,-5.0088
1.300,0.200,0.546021,-1.9747,0.0027,3993.1774,-5.5534
1.300,0.400,0.615063,-1.9728,0.0038,3985.5426,-7.6509
1.300,0.600,0.729993,-1.9705,0.0054,3976.2049,-10.8043
1.300,0.800,0.917493,-1.9660,0.0076,3958.5476,-15.2278
1.300,1.000,1.000000,-1.9611,0.0103,3938.4449,-20.6838
1.300,1.200,1.000000,-1.9538,0.0141,3909.1969,-28.0948
1.300,1.400,1.000000,-1.9436,0.0191,3868.8059,-37.9960
1.300,1.600,1.000000,-1.9332,0.0253,3827.6015,-49.9957
1.300,1.800,1.000000,-1.9182,0.0343,3768.3026,-67.1562
1.300,2.000,1.000000,-1.8995,0.0468,3695.0310,-90.8461
1.300,2.200,1.000000,-1.8796,0.0625,3618.3720,-120.1208
1.300,2.400,1.000000,-1.8562,0.0840,3528.6631,-159.3114
1.300,2.600,1.000000,-1.8270,0.1144,3418.5840,-213.7598
1.300,2.800,1.000000,-1.7958,0.1549,3302.8190,-284.4422
1.300,3.000,1.000000,-1.7398,0.2268,3100.3892,-403.4988
1.300,3.200,1.000000,-1.7057,0.3100,2979.8371,-541.1542
1.300,3.400,1.000000,-1.7295,0.3760,3063.1981,-665.6804
1.300,3.600,1.000000,-1.7874,0.4310,3271.7802,-788.7526
1.300,3.800,1.000000,-1.8684,0.4845,3574.7491,-926.9955
1.100,0.000,0.156439,-1.9893,0.0016,4052.3658,-3.2230
1.100,0.200,0.164648,-1.9892,0.0017,4052.0350,-3.4877
1.100,0.400,0.196576,-1.9885,0.0021,4049.2753,-4.3122
1.100,0.600,0.249628,-1.9873,0.0027,4044.0309,-5.5622
1.100,0.800,0.337140,-1.9854,0.0037,4036.6696,-7.4964
1.100,1.000,0.469080,-1.9824,0.0052,4024.5160,-10.4400
1.100,1.200,0.650433,-1.9787,0.0070,4009.6540,-14.1156
1.100,1.400,0.925665,-1.9731,0.0098,3986.8898,-19.6868
1.100,1.600,1.000000,-1.9658,0.0137,3957.4749,-27.4120
1.100,1.800,1.000000,-1.9566,0.0191,3920.4825,-38.2048
1.100,2.000,1.000000,-1.9447,0.0270,3872.7099,-53.5940
1.100,2.200,1.000000,-1.9300,0.0380,3814.4493,-74.8884
1.100,2.400,1.000000,-1.9110,0.0542,3740.0882,-105.8240
1.100,2.600,1.000000,-1.8911,0.0758,3662.4823,-146.6122
1.100,2.800,1.000000,-1.8642,0.1091,3559.1776,-207.9365
1.100,3.000,1.000000,-1.8369,0.1555,3455.4494,-292.1597
1.100,3.200,1.000000,-1.7925,0.2380,3290.6235,-436.3154
1.100,3.400,1.000000,-1.7660,0.3474,3193.7906,-627.9899
1.100,3.600,1.000000,-1.8104,0.4155,3356.2843,-770.1178
1.100,3.800,1.000000,-1.8853,0.4803,3639.7982,-927.1231
